age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
50,10,1,1,0,0,40,0
20,10,1,1,0,0,40,0
30,13,1,1,0,0,50,1
30,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
17,7,1,1,0,0,32,0
20,13,1,0,0,2057,35,0
50,9,1,1,0,0,40,0
30,12,1,0,0,1504,40,0
60,13,1,1,0,2174,50,1
40,14,1,0,0,0,20,0
17,6,1,0,0,0,25,0
40,9,1,1,0,0,40,0
40,12,1,0,0,0,60,0
20,9,0,0,0,0,40,0
40,13,1,1,0,0,70,1
40,9,1,1,0,0,42,0
40,9,0,0,0,0,40,0
30,13,1,1,0,1902,40,1
30,9,1,1,0,0,75,0
60,7,1,1,0,1902,70,1
50,11,0,1,0,0,40,1
30,10,1,1,0,0,40,0
20,9,1,1,0,0,50,0
50,13,0,1,0,1579,37,0
40,13,0,1,0,0,38,0
50,10,1,1,0,0,70,0
20,13,1,1,0,0,40,0
20,10,0,1,0,0,40,0
30,10,1,0,0,0,50,1
20,13,1,1,0,0,40,0
50,9,1,1,0,0,50,1
40,10,1,1,0,0,40,0
20,10,0,0,0,0,4,0
30,9,0,1,0,0,40,0
30,10,1,1,0,0,80,0
40,10,1,1,0,0,44,1
60,4,1,1,0,0,30,0
18,9,1,0,0,0,30,0
20,13,1,0,0,0,30,0
40,14,1,1,0,1902,40,1
40,9,1,0,0,0,30,0
40,10,1,1,0,0,55,0
50,9,1,1,0,0,40,0
30,4,1,1,0,0,25,0
60,9,1,1,0,0,40,1
50,10,1,1,0,0,60,1
30,9,1,1,0,0,40,1
50,10,0,0,0,0,90,1
30,14,0,0,0,0,20,0
30,11,1,1,0,0,50,0
40,10,1,0,0,0,35,0
20,9,1,1,0,0,40,0
60,10,0,0,0,1741,40,0
40,11,1,1,0,0,50,0
30,10,0,1,0,1902,50,1
20,9,1,1,0,0,60,0
20,10,1,1,0,0,35,0
20,10,1,1,0,0,20,0
60,13,1,1,0,0,40,0
40,10,1,1,0,0,60,1
40,13,1,1,0,0,40,0
30,13,1,1,0,0,45,1
20,13,1,1,0,0,50,0
60,6,1,1,0,0,40,0
20,13,1,1,0,0,40,0
40,9,0,1,0,0,50,0
40,9,1,1,0,0,40,0
20,10,1,1,0,0,45,0
20,13,0,1,0,0,20,0
20,11,1,1,0,0,55,0
30,11,1,0,0,0,4,0
40,11,1,1,0,0,40,1
30,13,1,1,0,0,40,1
40,12,1,1,7688,0,50,1
20,10,1,1,0,0,40,0
30,9,1,1,0,0,60,0
30,10,1,0,0,0,40,1
20,9,1,0,0,0,35,0
20,9,1,1,0,0,40,0
50,9,1,0,0,0,40,0
20,10,1,0,0,0,40,0
20,7,1,1,0,0,40,0
50,10,1,0,0,0,40,0
50,9,1,1,0,0,42,1
50,13,1,1,0,0,47,1
50,10,1,1,0,0,40,1
50,10,1,1,7688,0,40,1
40,13,1,0,0,0,42,1
40,10,1,1,0,1902,50,1
40,11,1,1,0,0,40,0
50,9,1,0,0,0,40,0
40,9,1,1,0,1579,40,0
30,9,1,1,0,1590,40,0
20,10,1,0,0,0,40,0
30,9,0,0,0,0,40,0
20,9,1,1,0,0,35,0
60,14,0,1,0,0,40,1
20,10,1,0,0,0,15,0
30,9,1,0,0,0,40,0
30,13,1,0,0,0,50,1
50,10,1,1,7688,0,72,1
60,6,1,0,0,0,40,0
20,9,0,1,0,0,40,0
30,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
20,13,1,0,2174,0,40,0
30,10,1,1,0,0,40,0
40,9,0,1,0,0,40,0
40,10,0,1,0,0,50,0
20,9,1,1,0,0,20,0
40,13,1,0,0,0,37,0
50,3,1,0,0,0,40,0
19,9,1,1,0,0,40,0
20,10,1,0,0,0,20,0
20,11,1,1,0,0,40,0
30,9,1,1,0,0,40,0
20,7,1,1,0,0,40,0
30,9,1,1,2829,0,78,0
20,10,1,1,0,0,35,0
40,13,1,1,0,0,40,0
30,10,0,0,0,0,40,0
20,10,1,1,0,0,60,0
30,13,1,1,0,0,40,0
40,9,1,1,0,0,50,1
30,10,1,1,0,0,50,0
20,11,1,0,0,0,23,0
40,9,1,0,0,0,40,0
20,10,1,1,0,0,44,0
20,13,1,1,0,0,35,0
40,9,1,1,0,0,50,0
50,13,1,1,0,0,50,1
20,9,0,1,0,0,20,0
50,9,1,1,0,0,70,0
20,9,0,1,0,0,36,0
50,11,1,0,0,0,55,0
20,13,1,1,0,0,40,0
30,11,1,0,3325,0,40,0
40,11,1,1,0,0,40,0
30,13,1,1,0,0,30,0
40,10,1,1,0,0,45,0
30,11,1,0,0,0,60,0
60,9,1,0,2174,0,37,0
50,13,1,1,0,0,45,1
50,11,0,1,0,0,40,0
20,9,1,0,0,0,25,0
50,9,1,1,0,0,45,1
60,14,1,1,0,0,30,0
50,9,1,0,0,0,40,0
70,10,1,0,7262,0,30,1
20,10,1,0,0,0,8,0
20,9,1,1,0,0,40,0
60,14,1,1,0,0,40,1
30,10,1,1,0,0,40,0
40,14,1,1,0,1977,50,1
30,9,1,1,0,0,40,0
30,10,0,1,0,0,84,0
50,13,1,1,0,0,40,0
50,9,1,1,0,1848,48,1
30,10,0,0,0,0,40,0
30,9,1,0,0,0,40,0
20,13,1,1,0,0,50,0
50,9,1,1,3103,0,40,1
50,9,1,1,0,0,66,1
40,13,1,0,0,0,40,0
20,14,1,1,0,1977,40,1
40,9,1,1,0,0,40,0
40,11,0,1,0,0,50,0
30,10,1,0,0,0,45,0
30,13,1,1,0,0,35,0
30,10,1,1,0,0,40,1
50,9,1,1,0,0,40,0
18,7,0,1,0,0,8,0
40,9,1,0,0,0,20,0
20,9,1,1,0,0,40,0
60,14,0,0,9386,0,50,1
40,9,0,0,0,0,40,0
40,9,1,0,0,0,40,0
20,10,1,1,0,0,10,0
50,9,1,0,0,0,48,0
30,10,0,1,0,0,35,0
20,12,0,0,0,0,40,0
20,9,1,1,0,0,40,0
50,9,1,1,4787,0,40,1
20,13,1,0,0,0,45,0
30,13,1,0,0,0,46,1
30,9,1,1,0,0,55,0
50,14,1,1,0,0,45,1
20,10,1,0,0,0,30,0
30,8,1,1,0,0,16,0
40,10,1,1,0,0,57,0
40,9,1,1,0,0,40,1
70,15,1,1,1086,0,60,0
20,3,1,1,0,0,14,0
40,9,0,1,0,0,40,0
30,12,1,1,0,0,60,0
20,10,1,1,0,0,50,0
20,10,1,0,0,0,18,0
30,9,1,1,0,0,40,0
30,5,1,1,0,0,40,0
30,10,1,0,0,0,30,0
70,10,1,1,6514,0,40,1
18,10,1,1,0,0,30,0
20,4,1,1,0,0,40,0
60,5,1,1,0,0,40,0
50,6,1,1,0,0,48,0
40,14,1,1,0,0,50,1
40,9,1,1,0,0,40,0
20,10,1,1,0,0,30,0
20,9,1,0,0,0,45,0
50,9,1,0,0,0,36,0
60,4,1,1,0,0,70,1
30,9,1,1,0,0,50,0
40,13,1,1,0,0,40,0
40,13,1,1,0,0,60,0
40,13,1,1,0,0,40,1
60,9,1,0,0,0,40,0
40,11,1,1,0,0,40,0
40,10,1,1,0,0,40,0
40,11,1,1,0,0,15,0
20,14,1,0,0,0,21,0
19,10,1,0,0,0,20,0
20,9,1,0,0,0,40,0
20,13,1,1,0,0,60,0
30,9,1,1,0,0,40,1
20,10,1,1,2174,0,40,0
19,9,1,1,0,0,40,0
40,10,1,1,0,0,60,1
40,10,1,1,0,0,40,1
40,13,1,1,0,0,40,1
60,9,1,0,0,0,25,0
20,13,1,0,0,0,50,0
40,11,1,1,0,0,65,0
60,9,1,0,0,0,15,0
50,10,1,1,0,0,40,1
20,14,0,0,0,0,35,0
20,1,0,1,0,0,40,0
40,9,1,1,0,0,40,0
20,7,0,0,0,0,40,0
40,9,1,1,0,0,42,1
40,11,1,0,0,0,40,0
30,13,1,1,15024,0,50,1
70,9,1,1,0,0,22,0
20,13,1,1,0,0,30,0
40,10,1,1,0,0,30,0
40,13,1,0,0,0,40,1
20,10,1,1,0,0,30,0
70,10,1,0,0,0,35,0
50,4,1,1,0,0,40,0
50,9,1,1,0,0,40,0
30,13,1,1,0,0,45,0
60,9,1,1,0,0,40,0
40,10,1,1,0,0,40,0
20,10,0,0,0,0,40,0
60,9,1,0,0,0,45,0
20,9,1,1,0,0,40,0
40,10,0,1,0,0,40,0
30,9,1,1,0,0,40,0
30,13,1,1,0,0,40,1
30,11,1,1,0,0,45,1
50,14,1,0,0,0,40,1
50,10,1,1,0,0,40,0
50,10,1,0,0,0,50,0
20,10,1,0,0,0,40,0
50,3,1,1,0,0,40,1
40,9,1,0,0,0,40,0
20,11,1,1,0,0,40,1
20,9,1,1,0,0,50,0
40,9,1,0,0,2444,50,1
40,13,1,0,27828,0,60,1
20,9,0,1,0,1719,40,0
40,13,1,1,0,0,50,0
40,8,0,0,0,0,40,0
40,9,1,1,0,0,48,1
20,11,1,1,0,0,65,0
30,5,1,1,0,0,40,0
40,4,1,1,0,0,30,0
30,9,0,0,0,0,40,0
20,9,1,1,0,0,50,0
40,11,1,1,0,0,45,0
40,9,1,1,0,0,40,0
40,9,0,0,0,0,40,0
50,10,1,1,0,0,40,0
40,10,1,1,0,0,40,1
30,9,1,0,0,0,40,0
60,9,1,0,0,0,38,0
60,9,1,1,0,0,30,1
40,7,1,1,0,0,40,0
50,9,1,1,0,0,45,1
20,9,0,1,0,0,40,0
30,10,0,1,0,0,40,0
20,11,1,1,0,0,40,0
40,9,1,1,0,0,60,0
30,9,1,1,0,1485,40,0
30,13,1,1,0,1590,40,0
40,5,1,1,0,0,40,0
20,10,1,1,0,0,25,0
50,9,1,0,0,0,40,0
30,10,1,1,7688,0,80,1
20,9,1,1,0,0,25,0
50,7,0,0,0,0,40,0
30,9,0,1,41310,0,90,0
30,7,1,1,0,0,40,0
30,9,1,1,0,0,45,1
50,10,1,0,15024,0,8,1
20,10,1,1,0,0,40,0
30,10,1,1,0,0,40,1
30,10,1,0,0,0,45,1
30,5,1,1,0,0,40,0
30,9,1,0,3103,0,50,1
40,10,1,0,0,0,38,0
50,9,1,1,0,1887,40,1
30,13,1,1,0,0,55,0
20,10,0,0,0,0,40,0
70,9,1,0,0,0,28,0
40,10,1,1,0,0,40,0
17,8,1,1,0,0,45,0
20,9,1,1,0,2179,60,0
20,13,1,0,0,0,15,0
50,9,1,1,0,0,50,1
20,9,1,1,0,0,40,0
30,11,1,1,0,0,70,1
20,10,0,1,0,0,25,0
30,7,1,0,0,0,32,0
30,9,1,0,0,0,45,0
30,8,1,1,0,0,32,0
30,10,1,0,0,0,40,1
20,9,1,0,0,0,60,0
20,13,1,1,0,0,40,0
19,10,1,0,0,0,12,0
30,9,0,0,0,0,40,0
20,10,1,1,0,0,44,0
20,13,1,1,0,0,50,1
50,6,0,0,0,0,40,0
30,9,0,0,0,0,20,0
20,9,1,1,2907,0,30,0
20,6,1,1,4508,0,40,0
30,13,1,1,0,0,35,0
30,12,0,1,0,0,50,0
18,9,1,0,0,0,36,0
20,7,1,1,0,0,40,0
50,14,1,0,0,2415,50,1
70,9,1,0,0,0,25,0
70,9,1,1,0,0,20,0
30,9,1,1,0,0,40,0
30,13,1,1,0,1902,40,1
19,9,1,0,0,0,15,0
20,13,1,1,0,0,30,0
30,11,1,1,0,0,40,0
50,13,1,1,15020,0,40,1
20,10,1,0,0,0,25,0
60,4,1,1,0,0,80,0
50,10,1,1,0,0,40,1
30,12,1,1,0,0,40,0
30,9,0,1,0,0,40,0
30,9,1,1,0,0,40,0
40,10,1,1,0,0,35,0
30,9,1,1,0,0,40,0
18,10,1,1,0,0,25,0
40,13,1,0,0,0,40,1
40,9,1,0,0,0,40,0
40,10,1,0,0,0,40,0
18,9,1,0,0,0,25,0
20,10,1,1,0,0,40,0
70,8,1,0,0,0,30,0
40,13,1,0,0,0,8,0
30,9,1,0,0,0,21,0
20,10,1,1,0,0,11,0
19,5,1,0,0,0,40,0
30,10,1,0,0,0,45,0
20,11,1,1,0,0,45,0
20,5,1,0,0,0,35,0
20,5,0,1,0,0,40,0
20,10,1,1,0,0,40,0
30,10,0,1,0,0,40,0
50,9,1,0,0,0,40,0
30,13,1,1,15024,0,40,1
20,11,1,0,0,0,40,0
18,10,1,0,0,0,25,0
20,9,1,1,0,0,40,0
18,9,1,1,0,0,20,0
30,14,0,1,0,0,40,0
60,9,1,1,0,0,86,1
30,11,1,1,0,0,40,1
20,10,1,1,0,0,40,0
20,10,1,0,0,0,26,0
20,10,1,1,0,0,40,0
40,9,1,0,14344,0,40,1
60,14,1,1,6418,0,65,1
30,13,0,0,0,0,40,0
30,10,0,1,0,0,40,0
20,10,1,0,0,0,30,0
60,9,1,0,0,0,40,0
30,10,0,0,0,0,40,0
60,4,1,1,0,0,60,0
30,6,1,0,0,0,40,0
20,11,1,0,0,0,44,0
20,10,0,1,0,0,40,0
20,12,1,0,0,0,30,0
20,10,0,1,0,0,40,0
40,14,0,1,0,0,40,1
20,9,0,0,0,0,35,0
20,10,1,1,0,0,38,0
30,14,1,0,0,0,50,1
40,10,1,0,0,0,50,0
30,9,1,1,0,0,40,0
30,9,1,1,0,1974,30,0
30,7,1,1,5013,0,40,0
30,15,1,1,0,1564,55,1
40,10,1,1,0,1902,80,1
50,7,0,1,0,1628,40,0
30,9,1,1,0,0,40,0
20,9,0,1,2829,0,38,0
30,10,1,1,0,0,43,1
30,10,1,1,0,0,60,0
60,10,1,0,0,0,40,0
40,9,1,1,0,0,40,0
60,8,1,0,0,0,37,0
20,9,0,0,0,0,18,0
30,3,1,1,0,0,40,0
50,10,1,1,0,1590,50,0
20,8,0,1,0,0,40,0
70,9,1,1,0,0,35,0
50,16,1,1,0,0,40,1
60,6,1,1,0,0,40,0
50,9,1,1,0,0,50,1
17,7,1,0,0,0,15,0
40,9,1,1,0,0,40,1
60,4,1,0,3456,0,44,0
70,16,1,1,0,0,4,1
40,13,1,1,0,0,75,1
20,10,1,1,0,0,40,0
30,13,1,1,0,0,50,0
30,9,1,1,0,0,40,0
30,10,0,0,0,0,40,1
20,9,1,0,0,0,37,0
30,11,1,0,0,0,40,0
40,9,1,1,0,0,40,0
20,10,0,1,0,0,40,0
40,9,1,0,0,0,32,0
60,9,1,1,0,0,40,0
20,13,1,1,0,0,36,0
20,10,0,1,0,0,25,0
40,9,1,0,0,0,25,0
30,10,1,1,0,0,40,1
50,9,1,0,0,0,40,0
40,10,1,1,0,0,40,0
20,13,0,0,0,0,15,0
20,7,1,1,0,0,35,0
20,10,1,0,0,0,30,0
40,13,1,1,0,0,72,1
40,12,1,1,0,0,40,0
30,13,1,1,0,0,40,0
60,4,1,1,0,0,20,0
50,14,1,1,0,0,50,1
30,13,1,1,0,0,40,1
30,10,1,1,0,0,40,0
20,13,1,1,0,0,40,0
30,9,1,1,0,1848,50,1
40,15,1,1,0,0,40,1
30,13,1,1,0,0,48,0
40,13,0,0,0,0,40,0
40,13,1,1,0,0,40,0
60,16,1,1,0,0,50,1
20,10,0,1,0,0,40,0
60,13,1,1,4101,0,60,0
18,6,1,1,0,0,40,0
20,10,1,1,0,0,35,0
40,9,1,1,0,0,45,0
17,7,1,0,0,0,10,0
30,9,1,0,0,0,40,0
40,9,1,1,0,0,40,0
50,9,1,0,0,0,35,0
20,9,1,0,0,0,40,0
20,13,1,0,0,0,40,0
30,13,1,1,0,0,50,1
40,10,1,1,7298,0,65,1
60,13,1,0,0,0,40,0
40,10,1,0,0,0,40,0
40,14,1,1,7430,0,45,1
60,11,1,1,4064,0,40,0
20,13,1,0,0,0,36,0
30,10,1,0,0,0,36,0
20,9,1,1,0,0,35,0
19,10,0,0,0,0,20,0
30,9,1,0,0,0,40,0
20,9,1,1,0,0,45,0
20,10,1,1,0,0,40,0
40,10,1,1,0,0,40,0
40,9,1,1,0,0,45,0
30,7,1,1,0,0,49,0
30,9,1,0,0,0,40,0
50,9,1,1,0,0,60,1
30,9,1,1,0,0,40,1
40,10,1,0,0,0,38,0
40,9,1,1,0,0,40,0
20,9,1,0,0,0,37,0
20,10,1,0,0,0,35,0
20,10,1,1,0,0,40,0
50,13,1,1,0,1977,40,1
20,9,1,1,0,0,45,0
50,10,1,1,0,0,60,1
40,16,1,1,0,0,40,0
20,16,1,1,0,0,45,1
50,9,1,1,0,0,40,0
70,4,1,1,0,0,8,0
30,13,1,1,0,0,50,0
18,6,1,1,0,0,40,0
30,13,1,0,0,0,45,0
30,9,1,1,0,0,45,0
40,9,1,1,0,0,55,1
60,12,0,1,0,0,40,0
50,9,1,1,0,0,55,0
20,5,1,0,0,0,35,0
30,13,1,1,0,0,45,0
40,9,1,1,0,1485,55,1
40,10,1,0,0,0,40,0
20,10,1,1,0,0,40,0
30,13,0,0,0,0,40,0
30,9,0,0,0,0,40,0
30,13,1,1,0,0,70,0
30,10,1,0,0,0,40,0
40,7,0,1,0,0,50,0
20,13,1,1,0,0,50,0
30,10,1,0,0,0,40,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,40,0
18,8,1,0,0,0,12,0
50,13,1,1,0,0,60,0
20,10,1,0,0,0,40,0
60,14,1,1,10605,0,44,1
60,7,1,1,0,0,24,0
20,10,0,0,0,0,48,0
20,10,0,1,0,0,40,0
30,9,1,1,0,0,40,0
40,7,1,1,0,0,35,1
30,9,1,1,0,0,40,0
20,10,1,1,0,0,20,0
40,9,1,1,0,0,50,1
30,9,1,1,0,0,43,0
20,10,1,0,0,0,11,0
50,9,1,0,0,0,40,0
40,5,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,10,1,1,0,1887,40,1
50,3,1,1,0,0,40,0
30,8,1,0,0,0,40,0
60,10,1,1,0,0,48,1
40,9,1,0,0,0,40,0
20,10,1,0,0,0,15,1
40,10,0,1,0,0,40,1
20,7,1,1,0,0,40,0
40,9,1,1,0,0,40,0
19,9,1,0,0,0,30,0
40,13,1,1,0,0,40,0
50,5,1,1,0,0,40,0
30,10,0,1,0,0,40,1
40,9,1,1,0,1740,56,0
40,10,0,0,0,0,35,0
60,6,1,0,0,0,40,0
30,12,1,0,0,0,40,0
40,13,1,1,0,0,40,0
50,3,1,1,0,0,44,1
30,9,0,0,0,0,38,0
30,9,1,0,0,0,43,0
50,10,1,0,0,0,38,1
20,10,1,0,0,0,30,0
20,10,1,0,0,0,22,0
40,10,1,1,0,0,40,0
60,9,1,1,0,0,40,0
50,9,0,1,0,0,40,1
20,11,1,1,0,0,40,1
40,10,1,1,0,0,59,0
30,9,1,1,0,0,40,0
30,13,1,0,0,0,40,0
50,14,1,1,0,1977,60,1
20,9,0,1,0,0,40,0
30,11,1,1,0,0,40,0
20,13,1,0,0,0,4,0
20,10,1,0,0,0,25,0
30,9,0,1,0,0,40,1
40,10,1,0,0,0,45,0
19,9,1,0,0,0,25,0
60,15,1,1,99999,0,60,1
30,13,1,1,0,0,18,0
30,10,1,1,0,0,40,0
19,10,1,0,0,0,20,0
30,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
20,10,1,1,0,0,32,0
60,9,1,1,0,0,60,0
20,13,1,1,0,0,20,0
50,10,1,1,0,0,60,0
50,14,1,1,0,0,40,0
60,9,1,0,0,0,40,0
50,10,1,0,0,0,40,0
18,8,1,1,0,0,10,0
40,9,1,1,5178,0,40,1
30,9,1,1,0,0,50,0
19,7,0,0,0,0,40,0
40,13,1,1,0,0,45,0
20,9,0,1,0,0,37,0
60,10,1,1,3818,0,40,0
50,13,1,1,0,0,55,1
40,3,1,1,0,0,40,1
30,10,1,1,0,0,40,0
30,11,1,0,0,0,10,0
40,7,0,1,0,0,40,0
20,13,1,0,0,0,16,0
20,9,0,1,0,2339,40,0
17,6,1,0,0,0,14,0
30,9,1,1,0,0,40,0
40,9,1,0,0,0,65,0
30,13,1,1,0,0,50,0
20,10,1,0,0,0,30,0
40,9,0,0,0,0,30,0
70,9,1,0,0,0,9,0
20,13,1,0,0,0,40,0
40,13,1,1,0,0,40,1
40,13,1,1,0,0,50,1
50,9,1,1,0,0,40,0
30,9,1,1,0,0,40,0
40,14,1,1,0,0,40,1
30,9,1,1,0,0,20,0
40,9,1,1,0,0,40,1
20,10,1,1,0,0,50,0
20,10,0,1,0,0,40,0
40,9,1,1,0,0,40,1
40,9,1,0,0,0,40,1
60,9,1,1,15024,0,45,1
50,4,0,1,0,0,40,0
50,14,1,1,0,0,50,1
18,7,0,1,0,0,40,0
40,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
50,14,1,1,0,0,40,1
30,9,1,1,0,0,60,0
40,14,1,1,0,0,25,0
40,9,1,1,0,0,60,1
30,7,1,1,0,0,72,0
30,13,1,0,0,0,40,0
40,16,1,1,99999,0,45,1
30,11,1,1,0,0,40,0
60,10,0,0,0,0,40,0
40,9,0,1,0,0,40,0
50,9,1,1,0,0,40,0
40,11,1,1,0,0,40,0
40,10,1,0,15024,0,40,1
20,6,1,1,0,0,40,0
60,10,1,0,0,0,40,0
20,11,1,1,0,0,40,0
30,9,1,1,2907,0,35,0
30,2,1,0,0,0,30,0
50,9,1,1,0,0,40,0
19,10,1,0,0,0,40,0
40,9,1,1,0,0,40,0
40,9,1,0,0,0,40,0
50,13,1,1,0,0,50,1
20,10,1,1,0,0,46,1
18,10,1,0,0,0,16,0
60,9,1,1,0,0,40,1
50,9,1,1,0,0,38,1
40,14,1,1,0,0,45,1
20,13,1,1,0,0,50,0
40,13,1,1,0,0,45,1
20,10,1,1,2174,0,40,0
20,13,0,1,0,0,35,0
50,14,0,1,0,0,40,0
20,2,1,1,0,0,40,0
30,9,1,1,0,0,40,0
50,13,1,1,0,0,60,1
20,10,1,1,0,2129,50,0
40,10,1,1,0,0,40,0
20,9,1,1,2407,0,40,0
30,9,1,1,0,0,30,0
50,16,1,1,0,0,30,0
50,7,1,1,0,0,40,0
30,10,0,1,0,0,40,1
20,13,1,1,0,0,35,0
20,13,1,1,0,0,55,0
40,15,1,0,15020,0,35,1
60,13,1,1,4386,0,84,1
20,10,1,0,0,0,40,0
60,13,1,1,0,0,50,1
30,13,0,0,0,0,36,0
40,13,1,1,0,0,50,1
30,10,1,0,0,0,40,0
50,11,1,1,0,0,40,0
40,9,1,0,0,0,45,0
40,15,1,0,0,0,5,1
20,10,1,1,0,0,30,0
20,13,1,1,4650,0,45,0
30,14,1,0,0,0,40,0
60,14,1,1,0,1510,30,0
30,14,1,1,0,0,55,1
30,11,1,1,0,0,40,1
30,9,0,1,0,0,40,0
30,9,0,1,0,1902,40,0
50,9,1,1,0,0,80,0
20,10,1,1,0,0,25,0
50,16,1,1,15024,0,40,1
19,4,1,0,0,0,35,0
30,11,1,0,0,0,40,0
30,9,1,1,0,0,40,0
60,14,1,1,0,0,18,0
40,13,1,0,0,0,40,0
20,9,1,0,0,2001,25,0
30,11,1,1,0,0,50,1
40,10,0,1,0,0,60,0
20,10,1,1,0,0,10,0
20,13,1,0,0,0,30,0
50,11,1,1,0,0,48,1
30,13,0,1,0,0,60,1
18,9,1,0,0,0,15,0
20,13,1,0,0,0,40,0
30,10,1,1,0,0,55,1
30,11,1,1,0,0,40,0
60,10,1,0,0,0,70,0
30,15,1,0,0,0,99,1
50,10,1,1,7298,0,45,1
40,10,1,1,0,0,40,0
30,10,1,1,0,0,40,0
50,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
40,14,1,1,0,0,70,1
30,13,1,1,0,0,40,1
50,9,1,1,15024,0,40,1
20,9,1,1,0,0,40,0
60,2,0,1,0,0,40,0
40,9,1,0,0,0,40,0
40,9,1,1,0,0,40,1
20,9,1,1,0,0,40,0
20,9,0,1,0,0,20,0
40,9,1,0,0,0,36,0
20,13,1,1,0,0,50,0
30,7,1,1,0,0,40,0
30,14,1,1,0,0,50,1
20,5,1,0,0,0,27,0
40,9,1,1,0,0,43,0
60,10,1,1,2414,0,16,0
40,9,1,1,0,0,40,0
40,4,1,1,0,0,40,1
40,9,1,0,0,0,40,0
30,9,1,1,5013,0,40,0
40,9,1,0,15024,0,50,1
19,9,1,1,0,0,40,0
20,9,0,1,0,0,70,0
40,7,1,1,4386,0,40,1
20,10,1,0,0,0,25,0
60,4,0,1,0,0,40,0
20,10,1,1,0,0,40,0
20,12,1,1,0,0,40,0
50,11,1,1,0,0,40,1
60,9,1,0,0,0,28,0
20,10,1,0,0,1719,30,0
40,9,1,1,0,0,40,0
40,14,1,1,0,0,65,0
60,9,1,1,0,0,40,1
40,4,1,1,0,0,40,0
20,7,0,1,0,0,40,0
50,16,1,1,7688,0,50,1
50,16,1,1,7688,0,60,1
30,10,1,1,0,0,40,0
50,9,1,0,0,0,35,0
40,13,1,1,0,0,45,0
20,7,0,1,0,0,40,0
20,10,0,1,0,0,40,0
50,9,1,1,0,0,60,1
60,10,1,1,15024,0,40,1
30,10,1,0,0,0,40,0
30,11,0,1,0,0,40,0
60,6,1,1,0,0,20,0
20,10,0,0,0,0,20,0
20,10,1,0,0,0,25,0
40,10,1,1,0,0,40,0
30,9,0,1,0,0,40,0
30,10,1,1,0,0,50,0
30,7,0,0,0,0,20,0
30,6,1,1,0,0,40,0
20,10,1,1,0,0,30,0
50,9,1,1,0,0,43,0
30,12,1,1,0,0,40,1
30,12,1,1,2174,0,40,0
40,10,1,0,0,0,24,0
60,9,1,1,0,0,40,0
30,13,1,1,0,0,50,1
30,13,1,1,0,0,70,1
20,9,0,1,0,0,40,0
40,9,0,1,0,0,30,1
50,4,1,1,0,0,72,0
50,10,1,1,0,0,8,1
60,9,1,1,0,0,40,0
30,13,1,0,0,0,40,1
50,10,0,0,0,0,40,0
30,13,1,1,0,0,40,0
20,13,0,1,0,0,48,0
17,8,1,0,0,0,16,0
20,10,1,0,0,0,35,0
60,4,1,1,0,0,48,0
40,10,1,1,0,0,65,0
50,11,1,1,0,0,40,1
30,9,1,0,0,0,35,0
19,9,1,0,0,0,25,0
30,9,1,0,0,0,40,0
50,11,0,0,0,0,16,0
30,9,1,0,0,0,40,0
18,10,1,1,0,0,20,0
40,13,1,0,0,0,5,0
30,9,1,1,0,0,45,0
20,9,1,0,0,0,40,0
20,13,1,1,0,0,40,0
30,9,1,1,0,0,50,1
30,9,0,1,0,0,40,0
20,9,1,1,0,0,40,0
20,6,1,1,0,0,40,0
20,10,1,1,0,0,40,0
40,10,1,1,0,0,40,0
30,10,1,1,0,0,40,0
30,10,1,1,0,0,40,0
60,9,0,0,0,0,50,0
30,14,1,1,0,0,50,1
30,10,0,1,0,0,30,0
60,5,0,0,0,0,40,0
20,13,1,1,0,0,30,0
40,10,1,1,4386,0,40,1
20,10,1,0,0,0,16,0
50,14,1,1,0,0,50,1
20,8,0,1,0,0,35,0
30,9,0,1,0,0,40,0
20,10,1,0,0,0,10,0
50,10,1,1,0,0,50,1
30,9,0,1,0,0,50,0
20,10,1,0,0,0,40,0
30,11,1,1,0,0,40,1
30,13,1,0,0,0,70,1
20,10,1,0,0,0,40,0
20,10,1,0,0,0,40,0
20,11,1,0,0,0,40,0
20,10,1,1,0,0,48,0
60,9,1,1,10566,0,40,0
30,9,1,0,0,0,40,0
30,7,1,1,0,0,40,0
50,9,1,1,0,0,50,0
20,13,1,1,0,0,40,0
70,14,0,1,0,0,26,0
20,9,1,1,0,0,40,0
60,14,1,1,0,0,40,1
30,9,1,1,0,0,50,0
17,8,1,0,0,0,20,0
30,10,0,1,0,0,47,0
30,9,1,1,0,0,40,1
70,9,1,1,0,0,14,0
40,10,1,0,0,0,50,0
40,13,0,0,0,0,35,0
20,6,1,1,0,0,50,0
30,14,1,1,0,0,50,1
60,16,1,1,15024,0,45,1
30,13,1,1,0,0,53,1
30,6,0,0,0,0,40,0
30,13,0,1,7688,0,60,1
30,13,1,0,0,0,40,0
20,13,1,0,0,0,40,0
50,13,1,1,0,0,55,1
30,9,1,1,0,0,40,0
20,9,1,1,0,0,50,0
20,13,1,1,0,0,45,0
